candidate_id,repo,score,failure_reason,recommended_action,classification,test_command,ecosystem
lbv2_0759,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0760,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0761,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0762,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0763,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0764,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0765,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0766,vercel/next.js,0.4900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,Jest,rust
lbv2_0767,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0768,vercel/next.js,0.4900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,Jest,rust
lbv2_0769,0niel/university-app,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0770,agents2agentsai/ata,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0771,agents2agentsai/ata,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0772,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0773,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0774,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0775,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0776,alphabitcore/nexus-gateway,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0777,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0778,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0779,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0780,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0781,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0782,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0783,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0784,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0785,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0786,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0787,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0788,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0789,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0790,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0791,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0792,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0793,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0794,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0795,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0796,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0797,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0798,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0799,astral-sh/ruff,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0800,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0801,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0802,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0803,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0804,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0805,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0806,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0807,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0808,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0809,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0810,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0811,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0812,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0813,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0814,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0815,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0816,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0817,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0818,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0819,azure/azure-sdk-tools,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0820,azure/azure-sdk-tools,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0821,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0822,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,go
lbv2_0823,b-m-capital-research/honeclaw,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0824,checkmk/checkmk,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0825,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0826,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0827,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0828,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0829,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0830,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0831,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0832,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0833,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0834,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0835,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0836,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0837,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0838,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0839,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0840,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0841,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0842,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0843,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0844,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0845,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0846,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0847,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0848,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0849,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0850,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0851,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0852,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0853,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0854,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0855,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0856,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0857,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0858,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0859,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0860,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0861,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0862,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0863,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0864,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0865,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0866,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0867,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0868,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0869,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0870,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0871,creminiai/skillpack,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0872,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0873,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0874,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0875,datadog/dd-trace-js,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm run test,node
lbv2_0876,datadog/dd-trace-js,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0877,datadog/dd-trace-js,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0878,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0879,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0880,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0881,datadog/stratus-red-team,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0882,emilstenstrom/justhtml,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0883,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0884,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0885,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0886,insightsoftwareconsortium/itk,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0887,insightsoftwareconsortium/itk,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0888,insightsoftwareconsortium/itk,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0889,insightsoftwareconsortium/itk,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0890,insightsoftwareconsortium/itk,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0891,langgenius/dify,0.5400,baseline_tests_execute: Vitest binary not on PATH,exclude: invalid or missing test command,DROP,Vitest,node
lbv2_0892,langgenius/dify,0.5400,baseline_tests_execute: Vitest binary not on PATH,exclude: invalid or missing test command,DROP,Vitest,node
lbv2_0893,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0894,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0895,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0896,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0897,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0898,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0899,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0900,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0901,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0902,microsoft/vscode,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0903,microsoft/vscode,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0904,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0905,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0906,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0907,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0908,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0909,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0910,provenance-emu/provenance,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0911,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0912,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0913,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0914,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0915,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0916,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0917,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0918,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0919,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0920,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0921,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0922,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0923,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0924,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0925,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0926,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0927,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0928,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0929,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0930,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0931,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0932,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0933,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0934,1jehuang/jcode,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_0935,1password/scam,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0936,567-labs/instructor,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0937,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0938,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0939,ageniti/ageniti,0.5650,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,node
lbv2_0940,agentwrapper/agent-orchestrator,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
lbv2_0941,agentwrapper/agent-orchestrator,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
lbv2_0942,agentwrapper/agent-orchestrator,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
lbv2_0943,agentwrapper/agent-orchestrator,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
