repo_id,repo_url,instruction_path,reference_type,reference,time_origin,time_end,duration_days,ever_repaired,post_failure_followup_days,failure_commit,failure_transition,verified_before_failure,returned_after_missing,basename_collision_verified,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,born_stale_heuristic_category,born_stale_heuristic_confidence,born_stale_heuristic_rules,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,category_letter,is_genuine_decay,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/cross-repo-testing/SKILL.md,path,.github/workflows/pr-artifacts.yml,2026-03-18T16:00:23+00:00,2026-06-07T16:13:03+00:00,81.0087962962963,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,4,82,144,True,"ver/10_cloud_workspace_saas_credentials.py ``` ### Recording results Both repos support a `.pr/` directory for temporary PR artifacts (design docs, test logs, scripts). These files are automatically removed when the PR is approved — see `.github/workflows/pr-artifacts.yml` and the ""PR-Specific Artif",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/cross-repo-testing/SKILL.md,path,AGENTS.md,2026-03-18T16:00:23+00:00,2026-06-07T16:13:03+00:00,81.0087962962963,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,4,639,144,True,"`.pr/` directory for temporary PR artifacts (design docs, test logs, scripts). These files are automatically removed when the PR is approved — see `.github/workflows/pr-artifacts.yml` and the ""PR-Specific Artifacts"" section in each repo's `AGENTS.md`. Push test output to the `.pr/logs/` directory of",extraction_artifact,high,invalid_or_prose_extraction,extractor_artifact,high,invalid_or_prose_extraction,Token fails path grammar or matches prose false-positive profile.,deterministic_high,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/cross-repo-testing/SKILL.md,directory,openhands/app_server/,2026-03-18T16:00:23+00:00,2026-06-07T16:13:03+00:00,81.0087962962963,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,4,84,144,True,"Hands/software-agent-sdk) | Agent core | `openhands-sdk`, `openhands-workspace`, `openhands-tools` packages. `OpenHandsCloudWorkspace` lives here. | | [`OpenHands`](https://github.com/OpenHands/OpenHands) | Cloud backend | FastAPI server (`openhands/app_server/`), sandbox management, auth, enterpris",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/cross-repo-testing/SKILL.md,directory,tests/,2026-03-18T16:00:23+00:00,2026-06-07T16:13:03+00:00,81.0087962962963,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,4,366,144,True,"s when the SDK calls an endpoint that only exists on the server PR branch. ### A1. Write and test the server-side changes In the `OpenHands` repo, implement the new API endpoint(s). Run unit tests: ```bash cd OpenHands poetry run pytest tests/unit/app_server/test_<relevant>.py -v ``` Push a PR. Wait",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/custom-codereview-guide.md,path,frontend/src/i18n/declaration.ts,2026-04-22T14:22:33+00:00,2026-06-07T16:13:03+00:00,46.07673611111111,True,19.106956018518517,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,True,False,8,104,120,True,skill provides repo-specific review guidelines. ## Frontend: i18n / Translation Key Usage **Never dynamically construct i18n keys via string interpolation or template literals.** All translation keys must come from the `I18nKey` enum (`frontend/src/i18n/declaration.ts`) or from canonical mapping obj,template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/custom-codereview-guide.md,path,frontend/src/utils/status.ts,2026-04-22T14:22:33+00:00,2026-06-07T16:13:03+00:00,46.07673611111111,True,19.106956018518517,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,True,False,8,8,120,True,Never dynamically construct i18n keys via string interpolation or template literals.** All translation keys must come from the `I18nKey` enum (`frontend/src/i18n/declaration.ts`) or from canonical mapping objects like `AGENT_STATUS_MAP` (`frontend/src/utils/status.ts`). Dynamically constructed keys ,template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/custom-codereview-guide.md,path,frontend/src/i18n/translation.json,2026-04-22T14:22:33+00:00,2026-06-07T16:13:03+00:00,46.07673611111111,True,19.106956018518517,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,True,False,8,104,120,True,"...)` or `i18next.t(...)` where the key is built at runtime via template literals, string concatenation, or helper functions rather than referencing `I18nKey` or a known mapping - Any new i18n key referenced in code that does not exist in `frontend/src/i18n/translation.json` ### Correct pattern ```t",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/custom-codereview-guide.md,directory,frontend/src/api/,2026-04-22T14:22:33+00:00,2026-06-07T16:13:03+00:00,46.07673611111111,True,19.106956018518517,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,True,False,8,8,120,True,orrect pattern ```ts // BAD: constructs a key that may not exist in translation.json const message = t(`STATUS$${agentState.toUpperCase()}`); ``` ## Frontend: Data Fetching Architecture UI components must never call API client methods (`frontend/src/api/`) directly. All data access must go through T,template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/custom-codereview-guide.md,path,.github/pull_request_template.md,2026-05-15T18:53:49+00:00,2026-06-07T16:13:03+00:00,22.88835648148148,True,19.106956018518517,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,True,False,6,199,120,True,"de reviewer for the **All-Hands-AI/OpenHands** repository. This skill provides repo-specific review guidelines. ## Automated PR Triage Before Review Before performing a code review on a PR submitted for review, check that the PR follows `.github/pull_request_template.md` with the expected sections p",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/upcoming-release/SKILL.md,path,.github/scripts/find_prs_between_commits.py,2026-03-06T14:22:28+00:00,2026-06-07T16:13:03+00:00,93.07679398148149,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,4,4,12,True,"ent release) - **Second SHA**: The newer commit (what's being released) If the user does not provide both SHAs, ask for them before proceeding. ## Workflow 1. Run the script from the repository root with the `--json` flag: ```bash .github/scripts/find_prs_between_commits.py <older-sha> <newer-sha> -",normative_prescriptive,medium,instruction_file_is_rule_or_skill_surface,normative_or_prescriptive,medium,instruction_file_is_rule_or_skill_surface,Reference appears in prescriptive rule/skill context describing conventions.,deterministic_medium,normative_or_prescriptive,E,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/upcoming-release/SKILL.md,script_name,.github/scripts/find_prs_between_commits.py,2026-03-06T14:22:28+00:00,2026-06-07T16:13:03+00:00,93.07679398148149,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,4,4,12,True,"ent release) - **Second SHA**: The newer commit (what's being released) If the user does not provide both SHAs, ask for them before proceeding. ## Workflow 1. Run the script from the repository root with the `--json` flag: ```bash .github/scripts/find_prs_between_commits.py <older-sha> <newer-sha> -",normative_prescriptive,medium,instruction_file_is_rule_or_skill_surface,normative_or_prescriptive,medium,instruction_file_is_rule_or_skill_surface,Reference appears in prescriptive rule/skill context describing conventions.,deterministic_medium,normative_or_prescriptive,E,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,enterprise/poetry.lock,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,8,160,True,"-:| | **SDK bump** (released PyPI version) | 2 | 3 | **5** | | **SDK pin** (unreleased git commit) | 3 | 3 | **6** | | **Release commit** (version bump) | 3 | 0 | **3** | The 3 auto-regenerated files are always: `poetry.lock`, `uv.lock`, `enterprise/poetry.lock`. ## SDK Package Bump — 2 Files + 3 Lo",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,pyproject.toml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,436,160,True,"`uv.lock`, `enterprise/poetry.lock`. ## SDK Package Bump — 2 Files + 3 Lock Files Land as a separate PR before the release. Examples: `929dcc3` (SDK 1.11.5), `cd235cc` (SDK 1.11.4). | File | What to change | |------|----------------| | `pyproject.toml` | `openhands-sdk`, `openhands-agent-server`, `o",verification_anchor_mismatch,high,relative_or_single_segment_anchor,verification_anchor_issue,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_issue,C,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,openhands/app_server/sandbox/sandbox_spec_service.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,20,160,True,"11.4). | File | What to change | |------|----------------| | `pyproject.toml` | `openhands-sdk`, `openhands-agent-server`, `openhands-tools` in **two** sections: the `dependencies` array (PEP 508) **and** `[tool.poetry.dependencies]` | | `openhands/app_server/sandbox/sandbox_spec_service.py` | `AGEN",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,docker-compose.yml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,39,160,True,Image reference | Updated during SDK bump? | |------|----------------|:------------------------:| | `openhands/app_server/sandbox/sandbox_spec_service.py` | `AGENT_SERVER_IMAGE = 'ghcr.io/openhands/agent-server:<tag>-python'` | ✅ Yes | | `docker-compose.yml` | `AGENT_SERVER_IMAGE_TAG` default | ✅ Sh,verification_anchor_mismatch,high,relative_or_single_segment_anchor,verification_anchor_issue,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_issue,C,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,containers/dev/compose.yml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,16,160,True,----------------------:| | `openhands/app_server/sandbox/sandbox_spec_service.py` | `AGENT_SERVER_IMAGE = 'ghcr.io/openhands/agent-server:<tag>-python'` | ✅ Yes | | `docker-compose.yml` | `AGENT_SERVER_IMAGE_TAG` default | ✅ Should be | | `containers/dev/compose.yml` | `AGENT_SERVER_IMAGE_REPOSITORY,template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,.github/workflows/check-version-consistency.yml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,6,160,True,ands/agent-server:<tag>-python'` | ✅ Yes | | `docker-compose.yml` | `AGENT_SERVER_IMAGE_TAG` default | ✅ Should be | | `containers/dev/compose.yml` | `AGENT_SERVER_IMAGE_REPOSITORY` + `_TAG` defaults | ✅ Should be | > **CI enforcement:** `.github/workflows/check-version-consistency.yml` validates ve,template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,frontend/package.json,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,16,160,True,"elease commit updates the version string across 3 files. Gold-standard examples: 1.3.0 (`d063c8c`), 1.4.0 (`495f48b`). | File | What to change | |------|----------------| | `pyproject.toml` | `version = ""X.Y.Z""` under `[tool.poetry]` | | `frontend/package.json` | `""version"": ""X.Y.Z""` | | `frontend/p",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,frontend/package-lock.json,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,16,160,True,"iles. Gold-standard examples: 1.3.0 (`d063c8c`), 1.4.0 (`495f48b`). | File | What to change | |------|----------------| | `pyproject.toml` | `version = ""X.Y.Z""` under `[tool.poetry]` | | `frontend/package.json` | `""version"": ""X.Y.Z""` | | `frontend/package-lock.json` | `""version"": ""X.Y.Z""` in **two**",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,path,openhands/version.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,16,160,True,"-| | `pyproject.toml` | `version = ""X.Y.Z""` under `[tool.poetry]` | | `frontend/package.json` | `""version"": ""X.Y.Z""` | | `frontend/package-lock.json` | `""version"": ""X.Y.Z""` in **two** places (root object and `packages[""""]`) | > **Note:** `openhands/version.py` reads the version from `pyproject.toml`",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,script_name,openhands/app_server/sandbox/sandbox_spec_service.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,20,160,True,"11.4). | File | What to change | |------|----------------| | `pyproject.toml` | `openhands-sdk`, `openhands-agent-server`, `openhands-tools` in **two** sections: the `dependencies` array (PEP 508) **and** `[tool.poetry.dependencies]` | | `openhands/app_server/sandbox/sandbox_spec_service.py` | `AGEN",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,script_name,openhands/version.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,6,16,160,True,"-| | `pyproject.toml` | `version = ""X.Y.Z""` under `[tool.poetry]` | | `frontend/package.json` | `""version"": ""X.Y.Z""` | | `frontend/package-lock.json` | `""version"": ""X.Y.Z""` in **two** places (root object and `packages[""""]`) | > **Note:** `openhands/version.py` reads the version from `pyproject.toml`",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,openhands/app_server/sandbox/sandbox_spec_service.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,20,264,True,"ge tag, repository, or version-pinned image reference. Organized by update cadence. ## Updated During SDK Bump (must change) These files contain image tags that **must** be updated whenever the SDK version or pinned commit changes. ### `openhands/app_server/sandbox/sandbox_spec_service.py` - **Line:",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,docker-compose.yml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,39,264,True,"image the app server pulls at runtime - **⚠️ Gotcha:** When pinning to an SDK PR, the image tag is the **merge-commit SHA** from GitHub Actions, not the PR head-commit SHA. Check the SDK PR description or CI logs for the correct tag. ### `docker-compose.yml` - **Lines:** ```yaml - AGENT_SERVER_IMAGE",verification_anchor_mismatch,high,relative_or_single_segment_anchor,verification_anchor_issue,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_issue,C,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,containers/dev/compose.yml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,16,264,True,```yaml - AGENT_SERVER_IMAGE_REPOSITORY=${AGENT_SERVER_IMAGE_REPOSITORY:-ghcr.io/openhands/agent-server} - AGENT_SERVER_IMAGE_TAG=${AGENT_SERVER_IMAGE_TAG:-<tag>-python} ``` - Used by `docker compose up` for local development ### `containers/dev/compose.yml` - **Lines:** ```yaml - AGENT_SERVER_IMAGE,template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,pyproject.toml,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,436,264,True,"ts to `ghcr.io/openhands/runtime` instead of `agent-server`, and the tag is `1.2-nikolaik` (stale from the V0 era). The `check-version-consistency.yml` CI workflow catches this. ## Updated During Release Commit (version string only) ### `pyproject.toml` - **Line:** `version = ""X.Y.Z""` under `[tool.p",verification_anchor_mismatch,high,relative_or_single_segment_anchor,verification_anchor_issue,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_issue,C,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,openhands/version.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,16,264,True,"ersion-consistency.yml` CI workflow catches this. ## Updated During Release Commit (version string only) ### `pyproject.toml` - **Line:** `version = ""X.Y.Z""` under `[tool.poetry]` - The Python version is derived from this at runtime via `openhands/version.py` ### `frontend/package.json` - **Line:** ",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,frontend/package.json,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,16,264,True,"orkflow catches this. ## Updated During Release Commit (version string only) ### `pyproject.toml` - **Line:** `version = ""X.Y.Z""` under `[tool.poetry]` - The Python version is derived from this at runtime via `openhands/version.py` ### `frontend/package.json` - **Line:** `""version"": ""X.Y.Z""` ### `fr",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,frontend/package-lock.json,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,16,264,True,"on string only) ### `pyproject.toml` - **Line:** `version = ""X.Y.Z""` under `[tool.poetry]` - The Python version is derived from this at runtime via `openhands/version.py` ### `frontend/package.json` - **Line:** `""version"": ""X.Y.Z""` ### `frontend/package-lock.json` - **Two places:** root `""version"": ",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,openhands/resolver/issue_resolver.py,2026-03-09T17:23:30+00:00,2026-04-24T18:23:01+00:00,46.04133101851852,False,0.13722222222222222,77043da280d6e4a314225197abd73b65c4659ca6,VERIFIED->MISSING,True,False,False,6,6,264,True,"on` - **Two places:** root `""version"": ""X.Y.Z""` and `packages[""""].version` ## Dynamic References (auto-derived, no manual update) ### `openhands/version.py` - Reads version from `pyproject.toml` at runtime → `openhands.__version__` ### `openhands/resolver/issue_resolver.py` - Builds `ghcr.io/openhan",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,.github/scripts/update_pr_description.sh,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,10,264,True,ue_resolver.py` - Builds `ghcr.io/openhands/runtime:{openhands.__version__}-nikolaik` dynamically ### `openhands/runtime/utils/runtime_build.py` - Base repo URL `ghcr.io/openhands/runtime` is a constant; version comes from elsewhere ### `.github/scripts/update_pr_description.sh` - Uses `${SHORT_SHA},template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,path,enterprise/Dockerfile,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,10,264,True,"hands/runtime/utils/runtime_build.py` - Base repo URL `ghcr.io/openhands/runtime` is a constant; version comes from elsewhere ### `.github/scripts/update_pr_description.sh` - Uses `${SHORT_SHA}` variable at CI runtime, not hardcoded ### `enterprise/Dockerfile` - `ARG BASE=""ghcr.io/openhands/openhand",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,script_name,openhands/app_server/sandbox/sandbox_spec_service.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,20,264,True,"ge tag, repository, or version-pinned image reference. Organized by update cadence. ## Updated During SDK Bump (must change) These files contain image tags that **must** be updated whenever the SDK version or pinned commit changes. ### `openhands/app_server/sandbox/sandbox_spec_service.py` - **Line:",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,script_name,openhands/version.py,2026-03-09T17:23:30+00:00,2026-06-07T16:13:03+00:00,89.9510763888889,False,0.0,75c9f6e52f4de788fe7e7f06613793866b46d7ad,VERIFIED->MISSING,True,False,False,10,16,264,True,"ersion-consistency.yml` CI workflow catches this. ## Updated During Release Commit (version string only) ### `pyproject.toml` - **Line:** `version = ""X.Y.Z""` under `[tool.poetry]` - The Python version is derived from this at runtime via `openhands/version.py` ### `frontend/package.json` - **Line:** ",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
