repo_id,repo_url,instruction_path,reference_type,reference,first_commit,first_change_type,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,taxonomy_letter,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement
709dc9caa5f1ae36,https://github.com/agentwrapper/agent-orchestrator,skills/bug-triage/SKILL.md,path,[#123](https://github.com/aoagents/ReverbCode/issues/123),edf00de61b8d2b7265e9070cb077aca17633608d,modify,1,1,1,True,"./cmd/ao) git checkout <bad-sha>; (cd backend && go build -o /tmp/ao-bad ./cmd/ao) git checkout - ; git stash pop # run the repro against /tmp/ao-good vs /tmp/ao-bad ``` ## Formatting Rules - **Linkify all issue/PR refs:** `[#123](https://github.com/aoagents/ReverbCode/issues/123)`, `[PR #456](url)`",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text '#123' does not match any repository path or issue number, indicating it might be a false claim.",devstral:latest,external_reference,"The reference is an external issue link, not a repository path.",False
728eba3dd2de5fd6,https://github.com/alphabitcore/nexus-gateway,CLAUDE.md,path,program-area>/HANDOFF.md,3de94a131a29dc1cde356ebbdd2fc18103977b16,add,3,1,2,True,"ession is heavy with accumulated state — auto-compact threshold near, a multi-phase program closing out, >~50 tool-call turns, or after a major push — proactively offer to write a handoff document (typically `docs/handoffs/program.md` or `<program-area>/HANDOFF.md`) capturing: (a) program goal + cur",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path `<program-area>/HANDOFF.md` appears incorrect as it does not match any directory structure in the repository at https://github.com/alphabitcore/nexus-gateway.,devstral:latest,template_placeholder,The reference text `<program-area>/HANDOFF.md` is a placeholder indicating a generic path structure rather than a concrete in-repo path.,False
79e5b3dcaadc644e,https://github.com/prefecthq/prefect,src/prefect/deployments/AGENTS.md,path,steps/pull.py,e6b80620b645a2ab19256e316f3560d6be5912ff,add,12,1,1,True,"of `prefect.yaml`. Each step maps to a Python function imported at runtime. The `requires` keyword auto-installs missing packages before import. Step outputs are templated into subsequent steps via `{{ step-id.key }}`. Built-in steps: - `steps/pull.py` — `git_clone`, `set_working_directory`, `pull_f",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'steps/pull.py' is mentioned in the documentation but does not exist in the repository at the observed time, suggesting it might be a false claim or an unrecorded component.",devstral:latest,normative_prescriptive,"The reference describes a desired or expected structure for steps in prefect.yaml, not the current state of the repository.",False
79e5b3dcaadc644e,https://github.com/prefecthq/prefect,src/prefect/utilities/processutils/AGENTS.md,path,path/to/python,190cc9cbbcdff579f32018f3bdae4581bd91abce,add,6,1,2,True,"). Do not use `"" "".join(command)` or `shlex.split(command)` directly when working with stored Prefect commands — use these helpers instead. - **`get_sys_executable()` no longer quotes the Python path on Windows.** It previously returned `'""path/to/python""'` (with embedded quotes) on Windows; now it ",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'path/to/python' appears to be a placeholder rather than an actual repository path, indicating a genuine false claim.",devstral:latest,template_placeholder,The reference 'path/to/python' appears to be a placeholder example rather than an actual repository path.,False
79e5b3dcaadc644e,https://github.com/prefecthq/prefect,ui-v2/src/graphs/AGENTS.md,path,@prefecthq/graphs,08fb9ea30e9f31b491f242dd12ec842093d160ab,add,6,1,1,True,"# graphs Pixi.js-based run graph rendering engine, ported from `@prefecthq/graphs`. Renders flow-run and task-run DAGs on a WebGL canvas with temporal and non-temporal layouts. ## Purpose & Scope Provides an imperative, event-driven canvas renderer for Prefect run graphs. Consumers call `start()`/`s",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@prefecthq/graphs' appears to be a genuine in-repo claim that is persistently absent at the time of observation, suggesting it may be an incorrect or misunderstood reference.",devstral:latest,external_reference,The reference '@prefecthq/graphs' appears to be a package or module dependency rather than an in-repo path.,False
7a52cff67ca04110,https://github.com/prismer-ai/prismer,CLAUDE.md,path,openclaw/skills,9a09ad07c06d9ace969d4493fc870b498ca4e38a,modify,1,1,1,True,"``` - Verify the skill is **not flagged as suspicious** on ClaWHub - If flagged: check for HTTP requests, filesystem operations, or `process.env` in published files — these are red flags. Only publish `SKILL.md`. ### 2. Wait for sync to openclaw/skills ClaWHub automatically syncs published skills to",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'openclaw/skills' does not match any known repository structure within https://github.com/prismer-ai/prismer, indicating a false claim about the presence of such a path in the repository.",devstral:latest,external_reference,"The path 'openclaw/skills' refers to an external repository, not a local repo path.",False
7a52cff67ca04110,https://github.com/prismer-ai/prismer,CLAUDE.md,directory,categories/,9a09ad07c06d9ace969d4493fc870b498ca4e38a,modify,1,1,1,True,"ppears before proceeding. ### 3. Submit to community lists Once the skill is live in `openclaw/skills`, submit PRs to both: **awesome-openclaw-skills** (`VoltAgent/awesome-openclaw-skills`): - Add entry to the matching category file in `categories/` (alphabetical order) - Format: `- [skill-name](htt",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The directory path 'categories/' appears to be a genuine false claim as it is not present in the repository at the time of observation, suggesting either an incorrect or misleading reference.",devstral:latest,external_reference,The reference 'categories/' pertains to an external repository ('VoltAgent/awesome-openclaw-skills') rather than the current repo.,False
7a52cff67ca04110,https://github.com/prismer-ai/prismer,CLAUDE.md,path,hesamsheikh/awesome-openclaw-usecases,9a09ad07c06d9ace969d4493fc870b498ca4e38a,modify,1,1,1,True,/github.com/openclaw/skills/tree/main/skills/<author>/<slug>/SKILL.md) - Short description (≤10 words).` - PR title: `Add skill: <author>/<skill-name>` - Include ClaWHub link + GitHub link in PR description **awesome-openclaw-usecases** (`hesamsheikh/awesome-openclaw-usecases`): - Create `usecases/<,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'hesamsheikh/awesome-openclaw-usecases' does not match any known repository structure or content at the observed time.,devstral:latest,template_placeholder,The reference appears to be a placeholder for a specific author and slug within the repository structure.,False
7a52cff67ca04110,https://github.com/prismer-ai/prismer,skills/latex-compiler/SKILL.md,directory,/home/user/output/reports/,8cfa2c231ab55f961dc263a74d6d762eee0c446a,add,3,1,1,True,"ex` or `lualatex` engine - Compilation timeout is 120 seconds per run - Multi-pass compilation (default 2 runs) resolves cross-references and TOC - If `bibliography` is provided, biber runs automatically between passes - PDFs are saved to `/home/user/output/reports/` inside the container",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '/home/user/output/reports/' appears incorrect as it does not match any directory structure in the repository at the observed time.,devstral:latest,verification_anchor_mismatch,"Path is relative to a container environment, not the repository root.",False
7a52cff67ca04110,https://github.com/prismer-ai/prismer,web/CLAUDE.md,path,feat/<name,ae700f9e39b9c8a83a6bde1cff256cee0b2911cd,add,2,1,1,True,"└── fix/xxx ← bugfix branches ``` | Branch | Purpose | Merge Target | |--------|---------|-------------| | `main` | Production release, always stable | — | | `develop` | Testing/staging, integration branch | → `main` (via MR) | | `feat/<name>` | Feature development | → `develop` (via MR) | | `fix/<n",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'feat/<name>' appears to be a genuine false claim as it does not match any existing branch names in the repository at the time of observation.,devstral:latest,normative_prescriptive,"The reference describes a desired branch naming convention, not an actual observed path.",False
7a52cff67ca04110,https://github.com/prismer-ai/prismer,web/CLAUDE.md,directory,/Users/prismer/workspace/Prismer/sdk/typescript/,ae700f9e39b9c8a83a6bde1cff256cee0b2911cd,add,1,1,1,True,ded):** - `docs/PRD.md` — Genspark PRD v2.0 (partially integrated into v2.0 mobile docs) - `docs/MOBILE_UX_DESIGN.md` — v1.0 UX design (superseded by `docs/mobile/MOBILE_DESIGN.md`) ### External SDK Documentation - **Cloud SDK source**: `/Users/prismer/workspace/Prismer/sdk/typescript/` — @prismer/s,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '/Users/prismer/workspace/Prismer/sdk/typescript/' is a local directory that does not exist in the repository at https://github.com/prismer-ai/prismer, indicating it may be an incorrect or outdated claim.",devstral:latest,verification_anchor_mismatch,"The path is relative to a user's local workspace, not the repository root.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-contribute/SKILL.md,path,@copilotkit/*,0560247fec16e230efd3b3ff683482e1315612af,add,2,1,3,True,"cloning, setting up the monorepo, creating branches, running tests, and submitting pull requests against CopilotKit/CopilotKit. version: 1.0.0 --- # Contributing to CopilotKit > **Important:** CopilotKit's internal v2 packages use the `@copilotkit/*` namespace. The public API that users install is `",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text '@copilotkit/*' is a plausible in-repo path, but it appears incorrect at observation time as the repository does not use this specific namespace for its internal packages.",devstral:latest,normative_prescriptive,"The reference describes the desired package namespace structure, not the current state of the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-contribute/SKILL.md,directory,packages/v2/,0560247fec16e230efd3b3ff683482e1315612af,add,2,1,1,True,lity checks | `pnpm run check:packages` | | Dependency graph | `pnpm run graph` | ## Key Architecture Points - V2 (`@copilotkit/*`) is the real implementation. V1 (`@copilotkit/*`) wraps V2. - New features always go in V2 packages under `packages/v2/`. - Communication between frontend and runtime us,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The directory path 'packages/v2/' is mentioned in the documentation, but it does not exist in the repository at the time of observation, indicating a genuine false claim.",devstral:latest,normative_prescriptive,"The reference describes a desired structure for new features, not the current state of the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-debug/SKILL.md,path,@copilotkit/web-inspector,0560247fec16e230efd3b3ff683482e1315612af,add,3,1,1,True,"oningMessageContentEvent / ReasoningMessageEndEvent** -- Reasoning tokens (can cause stalls, see issue #3323) 7. **RunFinishedEvent** -- Successful completion 8. **RunErrorEvent** -- Agent-level error Enable the CopilotKit Web Inspector (`@copilotkit/web-inspector`) to see events in real time. Or ch",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@copilotkit/web-inspector' appears incorrect as it does not correspond to a valid directory or file in the repository at https://github.com/copilotkit/copilotkit.,devstral:latest,external_reference,"The reference '@copilotkit/web-inspector' appears to be an external package or module, not a path within the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-debug/SKILL.md,path,text/event-stream,0560247fec16e230efd3b3ff683482e1315612af,add,3,1,2,True,on 8. **RunErrorEvent** -- Agent-level error Enable the CopilotKit Web Inspector (`@copilotkit/web-inspector`) to see events in real time. Or check the SSE stream directly in the browser Network tab -- each event is a `data:` line in the `text/event-stream` response. ### Step 4: Identify Root Cause ,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'text/event-stream' appears to be a false claim as it does not match any known files or directories in the repository at the observed time.,devstral:latest,normative_prescriptive,The path 'text/event-stream' is described as a desired or expected structure in the documentation but does not necessarily reflect the current state of the repository.,False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-develop/SKILL.md,path,@ag-ui/core,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,3,True,eeded. - **Codex:** Requires manual configuration. See the [copilotkit-debug skill](../copilotkit-debug/SKILL.md#mcp-setup) for setup instructions. ## Architecture Overview CopilotKit v2 is built on the AG-UI protocol (`@ag-ui/client` / `@ag-ui/core`). The stack has three layers: 1. **Runtime** (`@c,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@ag-ui/core' appears to be a genuine false claim as it is not found in the repository tree at the observed time.,devstral:latest,external_reference,"The reference '@ag-ui/core' is a package name, not an in-repo path.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-integrations/SKILL.md,path,@ag-ui/client,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,4,True,ime/langgraph` | LangGraph Platform (managed) | varies | | LangGraph (JS) | TypeScript | `LangGraphAgent` from `@copilotkit/runtime/langgraph` | Built into `@copilotkit/sdk-js/langgraph` | 8123 | | CrewAI Flows | Python | `HttpAgent` from `@ag-ui/client` | `ag-ui-crewai` (`add_crewai_flow_fastapi_en,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@ag-ui/client' appears to be a genuine false claim as it does not match any repository tree at the time of observation, suggesting either an incorrect or non-existent in-repo reference.",devstral:latest,external_reference,"The reference '@ag-ui/client' is an external package dependency, not a path within the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-integrations/SKILL.md,path,@ag-ui/crewai,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,1,True,runtime/langgraph` | Built into `@copilotkit/sdk-js/langgraph` | 8123 | | CrewAI Flows | Python | `HttpAgent` from `@ag-ui/client` | `ag-ui-crewai` (`add_crewai_flow_fastapi_endpoint`) | 8000 | | CrewAI Crews | Python | `CrewAIAgent` from `@ag-ui/crewai` | `ag-ui-crewai` (`add_crewai_crew_fastapi_en,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@ag-ui/crewai' appears to be a genuine false claim as it does not match any known repository paths at the time of observation.,devstral:latest,external_reference,"The reference '@ag-ui/crewai' is a package name, not an in-repo path.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-integrations/SKILL.md,path,@ag-ui/mastra,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,1,True,m `@ag-ui/crewai` | `ag-ui-crewai` (`add_crewai_crew_fastapi_endpoint`) | 8000 | | PydanticAI | Python | `HttpAgent` from `@ag-ui/client` | `pydantic-ai-slim[ag-ui]` (`agent.to_ag_ui()`) | 8000 | | Mastra | TypeScript | `MastraAgent` from `@ag-ui/mastra` | Built into `@ag-ui/mastra` | Next.js dev se,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@ag-ui/mastra' appears to be a genuine false claim as it does not match any repository tree at the observed time.,devstral:latest,external_reference,"The reference '@ag-ui/mastra' is a package name, not an in-repo path.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-integrations/SKILL.md,path,@ag-ui/llamaindex,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,1,True,traAgent` from `@ag-ui/mastra` | Built into `@ag-ui/mastra` | Next.js dev server | | Google ADK | Python | `HttpAgent` from `@ag-ui/client` | `ag-ui-adk` (`add_adk_fastapi_endpoint`) | 8000 | | LlamaIndex | Python | `LlamaIndexAgent` from `@ag-ui/llamaindex` | `llama-index-protocols-ag-ui` (`get_ag_,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@ag-ui/llamaindex' appears to be a genuine false claim, as it is persistently absent in the repository at this observation time.",devstral:latest,external_reference,"The reference '@ag-ui/llamaindex' appears to be a package or module name, not an in-repo path.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-integrations/SKILL.md,path,@ag-ui/a2a-middleware,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,1,True,amework_fastapi_endpoint`) | 8000 | | Microsoft Agent Framework (.NET) | C# | `HttpAgent` from `@ag-ui/client` | `Microsoft.Agents.AI.Hosting.AGUI.AspNetCore` (`MapAGUI`) | 8000 | | A2A Middleware | Python + TS | `A2AMiddlewareAgent` from `@ag-ui/a2a-middleware` | Per-agent (mixed frameworks) | 9000,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@ag-ui/a2a-middleware' appears incorrect based on the repository structure provided, suggesting it might be a false claim or an unobserved confound.",devstral:latest,external_reference,"The reference '@ag-ui/a2a-middleware' appears to be a package name, not an in-repo path.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-integrations/SKILL.md,path,@ag-ui/mcp-apps-middleware,0560247fec16e230efd3b3ff683482e1315612af,add,4,1,2,True,"` - `@ag-ui/client` -- `HttpAgent` (generic, works with any AG-UI server) - `@ag-ui/crewai` -- `CrewAIAgent` - `@ag-ui/mastra` -- `MastraAgent` - `@ag-ui/llamaindex` -- `LlamaIndexAgent` - `@ag-ui/a2a-middleware` -- `A2AMiddlewareAgent` - `@ag-ui/mcp-apps-middleware` -- `MCPAppsMiddleware`",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@ag-ui/mcp-apps-middleware' appears to be a genuine false claim as it does not match any repository tree at the observed time.,devstral:latest,external_reference,"The reference is a package name, not an in-repo path.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,@hono/node-server,0560247fec16e230efd3b3ff683482e1315612af,add,10,1,1,True,"`@copilotkit/runtime/express`). #### Standalone Hono Server (non-Vercel) ```typescript import { CopilotRuntime, createCopilotEndpoint } from ""@copilotkit/runtime""; import { BuiltInAgent } from ""@copilotkit/agent""; import { serve } from ""@hono/node-server""; const runtime = new CopilotRuntime({ agents",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@hono/node-server' appears to be a genuine false claim as it does not match any repository tree at the observed time.,devstral:latest,external_reference,"The reference '@hono/node-server' is an external package dependency, not a path within the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,openai/*,0560247fec16e230efd3b3ff683482e1315612af,add,10,1,1,True,ovider> ``` ### Step 5: Set environment variables Create a `.env.local` (Next.js) or `.env` file: ``` OPENAI_API_KEY=sk-... ``` The `BuiltInAgent` automatically resolves API keys from environment variables based on the model prefix: - `openai/*` models read `OPENAI_API_KEY` - `anthropic/*` models re,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'openai/*' appears incorrect as it does not match any concrete repository paths observed during the initial scan.,devstral:latest,normative_prescriptive,"The reference 'openai/*' describes a model prefix for environment variable resolution, not an actual path in the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,provider/model-name,0560247fec16e230efd3b3ff683482e1315612af,add,10,1,1,True,"evelopment and single-instance deployments. | | `IntelligenceAgentRunner` | Used automatically with `CopilotIntelligenceRuntime`. Connects to CopilotKit Intelligence Platform via WebSocket. | ### Supported models (BuiltInAgent) Format: `""provider/model-name""` string or a Vercel AI SDK `LanguageModel",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'provider/model-name' appears to be a genuine in-repo claim, but it is persistently absent from the repository tree at the time of observation.",devstral:latest,template_placeholder,"The reference text 'provider/model-name' is a placeholder format, not an actual path in the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,openai/gpt-5-mini,0560247fec16e230efd3b3ff683482e1315612af,add,10,1,1,True,"ilotIntelligenceRuntime`. Connects to CopilotKit Intelligence Platform via WebSocket. | ### Supported models (BuiltInAgent) Format: `""provider/model-name""` string or a Vercel AI SDK `LanguageModel` instance. **OpenAI:** `openai/gpt-5`, `openai/gpt-5-mini`, `openai/gpt-4.1`, `openai/gpt-4.1-mini`, `o",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'openai/gpt-5-mini' appears to be a false claim as it does not match any known repository paths at the observed time.,devstral:latest,normative_prescriptive,"The reference text 'openai/gpt-5-mini' is a model identifier, not an actual path in the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,openai/gpt-4o,0560247fec16e230efd3b3ff683482e1315612af,add,10,2,2,True,"pt import { CopilotRuntime, createCopilotEndpoint, InMemoryAgentRunner, } from ""@copilotkit/runtime""; import { BuiltInAgent } from ""@copilotkit/agent""; import { handle } from ""hono/vercel""; const agent = new BuiltInAgent({ model: ""openai/gpt-4o"", prompt: ""You are a helpful AI assistant."", }); const ",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'openai/gpt-4o' does not match any files or directories in the repository at https://github.com/copilotkit/copilotkit, indicating a false claim about the repository content.",devstral:latest,external_reference,"The reference 'openai/gpt-4o' is an external model identifier, not a path within the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,openai/gpt-4o-mini,0560247fec16e230efd3b3ff683482e1315612af,add,10,2,2,True,"models (BuiltInAgent) Format: `""provider/model-name""` string or a Vercel AI SDK `LanguageModel` instance. **OpenAI:** `openai/gpt-5`, `openai/gpt-5-mini`, `openai/gpt-4.1`, `openai/gpt-4.1-mini`, `openai/gpt-4.1-nano`, `openai/gpt-4o`, `openai/gpt-4o-mini`, `openai/o3`, `openai/o3-mini`, `openai/o4-",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'openai/gpt-4o-mini' appears to be a false claim as it does not match any known repository paths, suggesting it might have been incorrectly extracted or is an unverified placeholder.",devstral:latest,normative_prescriptive,"The reference text is a model identifier example, not an actual path in the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,path,openai/o4-mini,0560247fec16e230efd3b3ff683482e1315612af,add,10,1,1,True,"""` string or a Vercel AI SDK `LanguageModel` instance. **OpenAI:** `openai/gpt-5`, `openai/gpt-5-mini`, `openai/gpt-4.1`, `openai/gpt-4.1-mini`, `openai/gpt-4.1-nano`, `openai/gpt-4o`, `openai/gpt-4o-mini`, `openai/o3`, `openai/o3-mini`, `openai/o4-mini` **Anthropic:** `anthropic/claude-sonnet-4.5`,",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'openai/o4-mini' appears to be a false claim as it does not match any known repository paths at the observed time.,devstral:latest,extraction_artifact,The reference is part of a list of examples and not an actual repository path.,False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-upgrade/SKILL.md,path,@ag-ui/client,0560247fec16e230efd3b3ff683482e1315612af,add,5,1,4,True,no setup needed. - **Codex:** Requires manual configuration. See the [copilotkit-debug skill](../copilotkit-debug/SKILL.md#mcp-setup) for setup instructions. ## Overview CopilotKit v2 is a ground-up rewrite built on the AG-UI protocol (`@ag-ui/client` / `@ag-ui/core`). Users continue to install and ,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '@ag-ui/client' appears incorrect as it does not match any known repository structure at the time of observation.,devstral:latest,external_reference,"The reference '@ag-ui/client' is an external dependency, not a path within the repository.",False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-upgrade/SKILL.md,path,@ag-ui/core,0560247fec16e230efd3b3ff683482e1315612af,add,5,1,3,True,- **Codex:** Requires manual configuration. See the [copilotkit-debug skill](../copilotkit-debug/SKILL.md#mcp-setup) for setup instructions. ## Overview CopilotKit v2 is a ground-up rewrite built on the AG-UI protocol (`@ag-ui/client` / `@ag-ui/core`). Users continue to install and import `@copilotk,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@ag-ui/core' appears to be a genuine false claim as it does not match any repository tree at the time of observation, suggesting either a placeholder or a mistaken reference.",devstral:latest,external_reference,"The reference '@ag-ui/core' appears to be a dependency from npm or another package manager, not a path within the repository.",False
8af09eab1011a5f6,https://github.com/ageniti/ageniti,AGENTS.md,path,src/ageniti/app.js,6f185c2611f6f7373378dd0144fe69d32de09915,add,2,1,1,True,"ti"", product: ""Ageniti Core"", url: ""https://ageniti.dev"", docsUrl: ""https://ageniti.dev/docs"", }, actions: [createTask], services: { tasks, }, }); ``` ## Recommended App Shape For integrated apps, prefer: ```text src/ageniti/app.js src/ageniti/actions/ src/ageniti/services/ ``` Keep this entry Node-",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'src/ageniti/app.js' is mentioned in the documentation but does not exist in the repository at the time of observation, suggesting it may be a false claim.",devstral:latest,normative_prescriptive,The reference describes a recommended structure rather than an actual existing path.,False
