spec_id,snapshot_id,repo_id,repo_url,instruction_path,family_group,snapshot_type,commit_sha,commit_time,task_commit_sha,blob_sha,blob_available,n_refs_total,n_verifiable,n_verified_verifiable,n_missing_verifiable,n_unverifiable,n_repaired,verified_ratio_verifiable,anchor_reference,anchor_reference_type,paired_truthful_commit_sha,paired_truthful_blob_sha,issue_availability,issue_availability_reason,task_availability,task_availability_reason,experimental_eligible,exclusion_reason,protocol_condition,p1_sample
a3690aa439ce59d0,2f8c46d0b2c7a7a5,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/custom-codereview-guide.md,,born_stale,23112b7841493ede3515c031bef26e664d2c440b,2026-02-18T19:02:48+00:00,23112b7841493ede3515c031bef26e664d2c440b,42ec34bf0372168cec36d094b22553ee98204e6feb2fec06cc6e0ebe5293e309,True,8,7,0,7,1,0,0.0,.pr/,directory,06d0320e5cedc69fab054bc821a4da024411935c,a6873a9f88f6bcabcf69c4c5b0d19639bb9880e13a32f5e6ecbbc9086746779a,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
a8d8c85a5b775220,6770a8388ab60c9a,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/upcoming-release/SKILL.md,,truthful,2d7362bf2621fefe5dfa4ee6233eaa67dae240e5,2026-03-06T14:22:28+00:00,2d7362bf2621fefe5dfa4ee6233eaa67dae240e5,5b0fee629f2e84b4efbd8b486bab6425c4c39273e24ff510780f1aef4fc6af52,True,3,2,2,0,0,0,1.0,.github/scripts/find_prs_between_commits.py,path,,,True,issue_tracker_or_defect_language_in_spec,True,verified_source_path_reference,True,,A_truthful,False
bac2f4acc29b45ec,c67e3ea77a6a0796,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,,truthful,83561701939fe70577e74c4aeb5acd2f7f8f7da3,2026-03-09T17:23:30+00:00,83561701939fe70577e74c4aeb5acd2f7f8f7da3,7967a47ebb73337817f26950af4b78d9cf4f4c4dcf6f8c04bdb2d168c30c13e2,True,28,21,13,8,6,0,0.619,.github/workflows/check-version-consistency.yml,path,,,False,no_stale_reference_or_issue_cue,True,verified_source_path_reference+verified_test_config_reference,True,,A_truthful,False
bac2f4acc29b45ec,53e782d6ef829a72,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/SKILL.md,,born_stale,83561701939fe70577e74c4aeb5acd2f7f8f7da3,2026-03-09T17:23:30+00:00,83561701939fe70577e74c4aeb5acd2f7f8f7da3,7967a47ebb73337817f26950af4b78d9cf4f4c4dcf6f8c04bdb2d168c30c13e2,True,28,21,13,8,6,0,0.619,check-package-versions.yml,path,83561701939fe70577e74c4aeb5acd2f7f8f7da3,7967a47ebb73337817f26950af4b78d9cf4f4c4dcf6f8c04bdb2d168c30c13e2,True,stale_verifiable_references_present,True,verified_source_path_reference+verified_test_config_reference,True,,B_observed_integrity_loss,False
cc35d81cc6ec8558,8a8e7a92681554f0,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,AGENTS.md,truthful,b43d9b1929e3e88b5d53f0c49b22d507c1877777,2026-04-21T14:58:04+00:00,b43d9b1929e3e88b5d53f0c49b22d507c1877777,718f9ce306580086241368c2ea8bc0628978695294d885ff38335e5e9ecd3f40,True,31,29,20,9,2,0,0.6897,.github/scripts/update_pr_description.sh,path,,,False,no_stale_reference_or_issue_cue,True,verified_source_path_reference+verified_test_config_reference,True,,A_truthful,True
cc35d81cc6ec8558,fdcf376257992f71,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/docker-image-locations.md,AGENTS.md,born_stale,83561701939fe70577e74c4aeb5acd2f7f8f7da3,2026-03-09T17:23:30+00:00,83561701939fe70577e74c4aeb5acd2f7f8f7da3,a0fefaa50f5ae576890b8c93ee9b5341d86bd441a73c8d53b66552626b4c5085,True,31,29,20,9,2,0,0.6897,check-version-consistency.yml,path,b43d9b1929e3e88b5d53f0c49b22d507c1877777,718f9ce306580086241368c2ea8bc0628978695294d885ff38335e5e9ecd3f40,True,stale_verifiable_references_present,True,verified_source_path_reference+verified_test_config_reference,True,,B_observed_integrity_loss,True
47294cdb13614658,b24e364718ed433a,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/sdk-pinning-examples.md,,truthful,83561701939fe70577e74c4aeb5acd2f7f8f7da3,2026-03-09T17:23:30+00:00,83561701939fe70577e74c4aeb5acd2f7f8f7da3,aa965e44a158dc790b9613bb127ec87b0a4435842aff917c29f4d60f91dbd6fa,True,15,8,3,5,7,0,0.375,openhands/app_server/sandbox/sandbox_spec_service.py,path,,,False,no_stale_reference_or_issue_cue,True,verified_source_path_reference+verified_test_config_reference,True,,A_truthful,False
47294cdb13614658,f19ce013ffd47948,956a087a689baeee,https://github.com/all-hands-ai/openhands,.agents/skills/update-sdk/references/sdk-pinning-examples.md,,born_stale,83561701939fe70577e74c4aeb5acd2f7f8f7da3,2026-03-09T17:23:30+00:00,83561701939fe70577e74c4aeb5acd2f7f8f7da3,aa965e44a158dc790b9613bb127ec87b0a4435842aff917c29f4d60f91dbd6fa,True,15,8,3,5,7,0,0.375,check-package-versions.yml,path,83561701939fe70577e74c4aeb5acd2f7f8f7da3,aa965e44a158dc790b9613bb127ec87b0a4435842aff917c29f4d60f91dbd6fa,True,stale_verifiable_references_present,True,verified_source_path_reference+verified_test_config_reference,True,,B_observed_integrity_loss,False
1a87cabe858bb5ea,b18e641861562f1d,956a087a689baeee,https://github.com/all-hands-ai/openhands,AGENTS.md,,truthful,952c17e2736a7e058395c5fd14d32a9188891a51,2026-03-20T11:21:47+00:00,952c17e2736a7e058395c5fd14d32a9188891a51,a2011dd46d1edc9f600b450b72e2a96d28e5dc082cc72191bfcd1d168273ea05,True,65,38,28,10,27,0,0.7368,.github/run-eval/AGENTS.md,path,,,True,issue_tracker_or_defect_language_in_spec,True,test_command_in_spec+verified_source_path_reference+verified_test_config_reference+verified_test_path_reference,True,,A_truthful,False
1a87cabe858bb5ea,725e7812d17601b5,956a087a689baeee,https://github.com/all-hands-ai/openhands,AGENTS.md,,born_stale,9171986dde4442b5e65ae8ca7ea747344de53a42,2026-01-13T15:53:14+00:00,9171986dde4442b5e65ae8ca7ea747344de53a42,e8aaa2389e7be3cde9e04372c9d338979bab90f6fc20948ab303c77250146be3,True,58,49,27,22,8,0,0.551,--confcutdir=tests/unit/[module],path,952c17e2736a7e058395c5fd14d32a9188891a51,a2011dd46d1edc9f600b450b72e2a96d28e5dc082cc72191bfcd1d168273ea05,True,stale_verifiable_references_present,True,test_command_in_spec+verified_source_path_reference+verified_test_config_reference+verified_test_path_reference,True,,B_observed_integrity_loss,False
77eb460d483f0d16,9a2f6b21761dcca8,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/SKILL.md,AGENTS.md,truthful,7d33794853f4f4da00f0657901de21620e952120,2026-06-15T09:50:56+00:00,7d33794853f4f4da00f0657901de21620e952120,580506dbd721d8d7eddb092e9f661e9c5c359d1d0e18fc5e3cc45b405e1defc3,True,18,14,8,6,4,0,0.5714,api/,directory,,,False,no_stale_reference_or_issue_cue,True,verified_source_path_reference,True,,A_truthful,True
77eb460d483f0d16,c1756bb8b3a4e11a,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/SKILL.md,AGENTS.md,born_stale,87bf7401f1879091eb8b9a4a8017fedd120359c8,2026-02-28T06:17:48+00:00,87bf7401f1879091eb8b9a4a8017fedd120359c8,a032c9a81b936f6127b0ad40b97073a18119352f86c87ed371e6e81825d4b552,True,18,14,8,6,4,0,0.5714,api/...,path,7d33794853f4f4da00f0657901de21620e952120,580506dbd721d8d7eddb092e9f661e9c5c359d1d0e18fc5e3cc45b405e1defc3,True,stale_verifiable_references_present,True,verified_source_path_reference,True,,B_observed_integrity_loss,True
10e26f241a7d04ef,fbcb84d78677be92,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/architecture-rule.md,,truthful,7d33794853f4f4da00f0657901de21620e952120,2026-06-15T09:50:56+00:00,7d33794853f4f4da00f0657901de21620e952120,fa1b5ce1d3c7bfeefb91efe1f5a13843c0e40a53ddb37f78d39fc72742c212ab,True,23,11,3,8,12,0,0.2727,api/libs/,directory,,,False,no_stale_reference_or_issue_cue,True,verified_source_path_reference,True,,A_truthful,False
10e26f241a7d04ef,b2c556e84ee70be0,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/architecture-rule.md,,born_stale,87bf7401f1879091eb8b9a4a8017fedd120359c8,2026-02-28T06:17:48+00:00,87bf7401f1879091eb8b9a4a8017fedd120359c8,6e2fbad8273eaa3ce79739c5ba2f09267600dd4518df037db7c03132180fcfda,True,23,11,3,8,12,0,0.2727,api/libs/conversation_filter.py,path,7d33794853f4f4da00f0657901de21620e952120,fa1b5ce1d3c7bfeefb91efe1f5a13843c0e40a53ddb37f78d39fc72742c212ab,True,stale_verifiable_references_present,True,verified_source_path_reference,True,,B_observed_integrity_loss,False
19c4bedb2480bc92,2147cb9fb237d1cf,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/db-schema-rule.md,,truthful,7d33794853f4f4da00f0657901de21620e952120,2026-06-15T09:50:56+00:00,7d33794853f4f4da00f0657901de21620e952120,72f47e228a0e31a013320046aa4f77e1f43aa8c404ebed17877c21f06a47f5b9,True,27,4,3,1,22,0,0.75,api/migrations/versions/,directory,,,False,no_stale_reference_or_issue_cue,True,verified_source_path_reference,True,,A_truthful,False
19c4bedb2480bc92,c55fa632b0abd213,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/db-schema-rule.md,,born_stale,87bf7401f1879091eb8b9a4a8017fedd120359c8,2026-02-28T06:17:48+00:00,87bf7401f1879091eb8b9a4a8017fedd120359c8,295c967f88da8a67af4d90e7bac143a6f907164a879bc1f226f5af3b2a11b04b,True,27,4,3,1,22,0,0.75,sqlalchemy-rule.md,path,7d33794853f4f4da00f0657901de21620e952120,72f47e228a0e31a013320046aa4f77e1f43aa8c404ebed17877c21f06a47f5b9,True,stale_verifiable_references_present,True,verified_source_path_reference,True,,B_observed_integrity_loss,False
3c43d1e91aabeb8d,2f7de50bfa03026e,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/repositories-rule.md,,truthful,7d33794853f4f4da00f0657901de21620e952120,2026-06-15T09:50:56+00:00,7d33794853f4f4da00f0657901de21620e952120,0ef983affae4e13c36ccd9fb0f202ddb0b27ccd3078cc10fe626147fc8e0916f,True,7,5,2,3,2,0,0.4,api/core/repositories,path,,,False,no_stale_reference_or_issue_cue,True,verified_reference_anchors_only,True,,A_truthful,False
3c43d1e91aabeb8d,663137ae0ed56355,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/repositories-rule.md,,born_stale,87bf7401f1879091eb8b9a4a8017fedd120359c8,2026-02-28T06:17:48+00:00,87bf7401f1879091eb8b9a4a8017fedd120359c8,42d905488e2f5b77097a48268c08d6768e164a7b97cd67a69625bed4e6329579,True,7,5,2,3,2,0,0.4,api/extensions/*/repositories/,directory,7d33794853f4f4da00f0657901de21620e952120,0ef983affae4e13c36ccd9fb0f202ddb0b27ccd3078cc10fe626147fc8e0916f,True,stale_verifiable_references_present,True,verified_reference_anchors_only,True,,B_observed_integrity_loss,False
c97cf99aaef9fe49,483b564778ed3f3f,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/backend-code-review/references/sqlalchemy-rule.md,,born_stale,87bf7401f1879091eb8b9a4a8017fedd120359c8,2026-02-28T06:17:48+00:00,87bf7401f1879091eb8b9a4a8017fedd120359c8,d6ca4c049ed6dc4001372faf13a180381f7023dd0af491e7bde1277ec2ea5430,True,20,2,0,2,18,0,0.0,db-schema-rule.md,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
bb4d2e7432a248bb,bb9e0a7e3b190d03,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/e2e-cucumber-playwright/SKILL.md,,truthful,1ae2f95f7cdba836382b9f9fec26073ecafb82bd,2026-07-02T06:18:38+00:00,1ae2f95f7cdba836382b9f9fec26073ecafb82bd,6f3f4209aca8ae38edad0e27b376d80a688bf4d406a7d312acd739b3db8ec93d,True,17,17,11,6,0,0,0.6471,AGENTS.md,path,,,False,no_stale_reference_or_issue_cue,True,test_command_in_spec+verified_source_path_reference,True,,A_truthful,False
bb4d2e7432a248bb,0dfc2eff92b68417,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/e2e-cucumber-playwright/SKILL.md,,born_stale,fbcab757d5309385cf93b369f0392fa76d305153,2026-04-14T02:22:34+00:00,fbcab757d5309385cf93b369f0392fa76d305153,b7036446f3b98a26ca85f28a7403266e388fc67000e0fa8a30eafd8f6cf6812f,True,16,16,10,6,0,0,0.625,common/,directory,1ae2f95f7cdba836382b9f9fec26073ecafb82bd,6f3f4209aca8ae38edad0e27b376d80a688bf4d406a7d312acd739b3db8ec93d,True,stale_verifiable_references_present,True,test_command_in_spec+verified_source_path_reference,True,,B_observed_integrity_loss,False
412facb81e15c461,b4c468c73a972d0a,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/e2e-cucumber-playwright/references/cucumber-best-practices.md,,truthful,fbcab757d5309385cf93b369f0392fa76d305153,2026-04-14T02:22:34+00:00,fbcab757d5309385cf93b369f0392fa76d305153,6055b9f7cff881dd57f851731732a0f5d14d8cf6fd993053f125a92f7479dda1,True,1,1,1,0,0,0,1.0,e2e/,directory,,,False,no_stale_reference_or_issue_cue,True,verified_reference_anchors_only,True,,A_truthful,False
8a1c19289db813e3,ef65a804d6f34ee7,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/e2e-cucumber-playwright/references/playwright-best-practices.md,,born_stale,fbcab757d5309385cf93b369f0392fa76d305153,2026-04-14T02:22:34+00:00,fbcab757d5309385cf93b369f0392fa76d305153,9045e9f4d5a98f2bd2a251bee35af5ba338f32084f8c5cff4d5bf37aebd573b4,True,1,1,0,1,0,0,0.0,features/support/hooks.ts,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
1916e1dba71b660c,bca00601c6cbcebd,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/SKILL.md,,truthful,789698cddd2077b99eff14ea8bea3283ec9edeab,2026-06-09T03:21:29+00:00,789698cddd2077b99eff14ea8bea3283ec9edeab,a382459f91d904fd69742d530bb5b92959b3d0f2b0095a9a3baa0c15c3b1a3c7,True,41,21,8,13,20,0,0.381,api/,directory,,,True,issue_tracker_or_defect_language_in_spec,True,verified_reference_anchors_only,True,,A_truthful,False
1916e1dba71b660c,e3a69a044726fd12,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/SKILL.md,,born_stale,4b068022e1c746f87a7f3867fb6e8126458b0fee,2026-01-21T06:48:58+00:00,4b068022e1c746f87a7f3867fb6e8126458b0fee,f4fefe4db6804043a36626f5f6028192f038bacd0c881f0fe6887cc4dd5f43b0,True,12,3,0,3,9,0,0.0,references/business-logic.md,path,789698cddd2077b99eff14ea8bea3283ec9edeab,a382459f91d904fd69742d530bb5b92959b3d0f2b0095a9a3baa0c15c3b1a3c7,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
d5cf4edbc69c7f75,117e6952fad4d293,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/accessibility-ui.md,AGENTS.md,truthful,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,785983cf123d7c1f9531f758e3b36e46f971e4230756c4733b632ee25fc26489,True,6,6,2,4,0,0,0.3333,packages/dify-ui/AGENTS.md,path,,,False,no_stale_reference_or_issue_cue,True,verified_reference_anchors_only,True,,A_truthful,True
d5cf4edbc69c7f75,c5cf0033fa92f10f,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/accessibility-ui.md,AGENTS.md,born_stale,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,785983cf123d7c1f9531f758e3b36e46f971e4230756c4733b632ee25fc26489,True,6,6,2,4,0,0,0.3333,.d.ts,path,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,785983cf123d7c1f9531f758e3b36e46f971e4230756c4733b632ee25fc26489,True,stale_verifiable_references_present,True,verified_reference_anchors_only,True,,B_observed_integrity_loss,True
f136cf1a472ef3b1,cf05d59b4bf36da8,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/code-quality.md,,truthful,789698cddd2077b99eff14ea8bea3283ec9edeab,2026-06-09T03:21:29+00:00,789698cddd2077b99eff14ea8bea3283ec9edeab,13ae507c5f4b28bb6fbbc1259643afe7e49710f7fdb6eb87a3b368d87a2d027d,True,3,3,1,2,0,0,0.3333,web/,directory,,,False,no_stale_reference_or_issue_cue,True,verified_reference_anchors_only,True,,A_truthful,False
f136cf1a472ef3b1,a5322a0d023ffdc9,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/code-quality.md,,born_stale,914f89f47889fe8eefe5cd723987dd3de824b09a,2026-05-07T04:43:48+00:00,914f89f47889fe8eefe5cd723987dd3de824b09a,7a5fc09605d29addfc9907a5fdb59eccf14117daccd0edf8a0782f3e1f9fb12d,True,9,1,0,1,8,0,0.0,components/,directory,789698cddd2077b99eff14ea8bea3283ec9edeab,13ae507c5f4b28bb6fbbc1259643afe7e49710f7fdb6eb87a3b368d87a2d027d,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
a4615f55a777dbd9,bee6929bd579c510,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/component-architecture.md,,born_stale,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,57ac60b8967b1f9ce4848db24c3a4464b39985e394682b06f05b36f61584d6cf,True,1,1,0,1,0,0,0.0,/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
7cb0ed3182119eaa,5d2fd459d66e8410,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/data-query-contracts.md,,born_stale,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,ec7c79233eff69bd889febd2a79b6bc6e9817c2b9cf4abf39b0eab83ff7fcd86,True,3,3,0,3,0,0,0.0,@/hooks/use-local-storage,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
0655378d64e33706,148b7df3e51d8ea3,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/dify-invariants.md,,born_stale,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,98d9222d4d689876aae0b96e30599acbbc6b98100a33a6b9c745cacf7e713200,True,3,3,0,3,0,0,0.0,/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
812272cb1a7e61b4,b743774281187b1d,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/dify-ui.md,,truthful,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,afceaa3cf61b84b01e517ecdd69b11825e55dda0e688c0f5e3154f8ca1bfd20d,True,17,17,7,10,0,0,0.4118,package.json,path,,,False,no_stale_reference_or_issue_cue,True,verified_test_config_reference,True,,A_truthful,False
812272cb1a7e61b4,e3cb9fcf1f1f4b37,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/dify-ui.md,,born_stale,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,afceaa3cf61b84b01e517ecdd69b11825e55dda0e688c0f5e3154f8ca1bfd20d,True,17,17,7,10,0,0,0.4118,--radius/md,path,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,afceaa3cf61b84b01e517ecdd69b11825e55dda0e688c0f5e3154f8ca1bfd20d,True,stale_verifiable_references_present,True,verified_test_config_reference,True,,B_observed_integrity_loss,False
4a7c747d46cc4f56,43b01bcdd8583414,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/performance.md,,born_stale,7077a43c1c52b7ea79d8de329a8e8cae068a16fd,2026-05-08T00:45:13+00:00,7077a43c1c52b7ea79d8de329a8e8cae068a16fd,d08599991096b795e8260ed348daf5ca49604fcba7cee41abe15a0bad83f641f,True,6,5,0,5,1,0,0.0,/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
ee9a9ad72e6cffbe,687b583d91e77e08,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-code-review/references/testing.md,,born_stale,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,2026-06-05T07:35:04+00:00,a1d9340a623e6b8ad688be63d39bc3a2c35e1264,676a0e76cd98a250d6ed12cec606d262fd82fa8a8187b94e6dd93ec76d3d4dc2,True,5,5,0,5,0,0,0.0,@/app/components/base/*,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
e3ec17bd9b46df7b,2268fc9c00854a76,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/SKILL.md,,truthful,9ef6b908431f6a73a429fc516736c193314112a2,2026-02-04T11:04:24+00:00,9ef6b908431f6a73a429fc516736c193314112a2,ebc7bba502f391d105f0feabd3a7bbe4d5a3862919fca0df3658eea5128c6b17,True,62,21,8,13,41,0,0.381,web/__mocks__/provider-context.ts,path,,,False,no_stale_reference_or_issue_cue,True,test_command_in_spec+verified_source_path_reference+verified_test_config_reference+verified_test_path_reference,True,,A_truthful,False
e3ec17bd9b46df7b,b92f71bc909d5ad7,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/SKILL.md,,born_stale,4b068022e1c746f87a7f3867fb6e8126458b0fee,2026-01-21T06:48:58+00:00,4b068022e1c746f87a7f3867fb6e8126458b0fee,f5bcf1878cbd646b6428b07d061545177c8ab2051da65855f1a393478b913568,True,62,21,8,13,41,0,0.381,.spec.tsx,path,9ef6b908431f6a73a429fc516736c193314112a2,ebc7bba502f391d105f0feabd3a7bbe4d5a3862919fca0df3658eea5128c6b17,True,stale_verifiable_references_present,True,test_command_in_spec+verified_source_path_reference+verified_test_config_reference+verified_test_path_reference,True,,B_observed_integrity_loss,False
67a835b3dd69314c,c3025ad10215697d,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/checklist.md,,truthful,1a90c4d81bcacab9115fd8ebc6bb9bb69e40f8da,2026-03-03T10:29:23+00:00,1a90c4d81bcacab9115fd8ebc6bb9bb69e40f8da,ba39dca1b7bce66f98a8d2ce7498c5ceb1848eeaeff8a25432a94a031f299791,True,22,9,2,7,13,0,0.2222,web/test/nuqs-testing.tsx,path,,,False,no_stale_reference_or_issue_cue,True,test_command_in_spec+verified_source_path_reference+verified_test_path_reference,True,,A_truthful,False
67a835b3dd69314c,de0693db1c09f42f,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/checklist.md,,born_stale,4b068022e1c746f87a7f3867fb6e8126458b0fee,2026-01-21T06:48:58+00:00,4b068022e1c746f87a7f3867fb6e8126458b0fee,bab25e42c8e9491a45b783d28bcd9fc107be960e187a7a9be525a07f0295b1f6,True,21,8,1,7,13,0,0.125,/,directory,1a90c4d81bcacab9115fd8ebc6bb9bb69e40f8da,ba39dca1b7bce66f98a8d2ce7498c5ceb1848eeaeff8a25432a94a031f299791,True,stale_verifiable_references_present,True,test_command_in_spec+verified_source_path_reference,True,,B_observed_integrity_loss,False
4e998cca259741a8,8db5acb4e68edc66,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/domain-components.md,,born_stale,4b068022e1c746f87a7f3867fb6e8126458b0fee,2026-01-21T06:48:58+00:00,4b068022e1c746f87a7f3867fb6e8126458b0fee,bfe5c6f7d27340e85a3257a7db7e1fcf698324261552a757c899f9c8aca46da2,True,16,4,0,4,12,0,0.0,app/configuration/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
2e75830baf9fd48f,62218ee578885841,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/mocking.md,,truthful,fa74a4ed675594534336e0de1fa226344f8e5884,2026-04-17T08:29:13+00:00,fa74a4ed675594534336e0de1fa226344f8e5884,39371f6432ec6ea7d8530af34338f251feb0efac9a47f443ccaa45a72af0ba77,True,65,13,3,10,52,0,0.2308,web/__mocks__/,directory,,,False,no_stale_reference_or_issue_cue,True,test_command_in_spec+verified_source_path_reference,True,,A_truthful,False
2e75830baf9fd48f,9fdd587ec76824e9,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/mocking.md,,born_stale,4b068022e1c746f87a7f3867fb6e8126458b0fee,2026-01-21T06:48:58+00:00,4b068022e1c746f87a7f3867fb6e8126458b0fee,974ed6558699f3123389af3bec5f876c5083218c9ac6254741a2b2be2a7f3b7c,True,63,13,3,10,50,0,0.2308,//zustand.docs.pmnd.rs,path,fa74a4ed675594534336e0de1fa226344f8e5884,39371f6432ec6ea7d8530af34338f251feb0efac9a47f443ccaa45a72af0ba77,True,stale_verifiable_references_present,True,test_command_in_spec+verified_source_path_reference,True,,B_observed_integrity_loss,False
727fa772eb08acc4,9cd10cb6bf49f71a,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/workflow.md,,truthful,7d33794853f4f4da00f0657901de21620e952120,2026-06-15T09:50:56+00:00,7d33794853f4f4da00f0657901de21620e952120,1ab48be3baefafe855e1bc2d69dced1c3c22ff7f18d3df7ab08be28be5203abb,True,56,13,1,12,43,0,0.0769,web/docs/test.md,path,,,False,no_stale_reference_or_issue_cue,True,verified_reference_anchors_only,True,,A_truthful,False
727fa772eb08acc4,4902a6289ec311f5,97dcab4759c83fdb,https://github.com/langgenius/dify,.agents/skills/frontend-testing/references/workflow.md,,born_stale,4b068022e1c746f87a7f3867fb6e8126458b0fee,2026-01-21T06:48:58+00:00,4b068022e1c746f87a7f3867fb6e8126458b0fee,5ec8e5095e9ca7a4d2b7465b174796fa43a013e79b02b70c8a2038ae2ad10471,True,56,13,1,12,43,0,0.0769,.spec.tsx,path,7d33794853f4f4da00f0657901de21620e952120,1ab48be3baefafe855e1bc2d69dced1c3c22ff7f18d3df7ab08be28be5203abb,True,stale_verifiable_references_present,True,verified_reference_anchors_only,True,,B_observed_integrity_loss,False
